"Ad set name","Ad set delivery",Results,"Result indicator","Cost per results","Amount spent (USD)","CPM (cost per 1,000 impressions) (USD)",Frequency,Reach,Impressions,"Clicks (all)","Cost per outbound click (USD)","Outbound CTR (click-through rate)","Outbound clicks","CPC (cost per link click) (USD)","CTR (link click-through rate)","Link clicks","CTR (all)","CPC (all) (USD)","Landing page views","Cost per landing page view (USD)","Reporting starts","Reporting ends","Ad set budget","Ad set budget type","Campaign ID","Ad set ID","Campaign name","Results (initial)","Results (initial) indicator"
"Post: ""Your ex could come back sooner than you think… 😳💔""",not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,2,Daily,120239990229510284,120239990230080284,"Post: ""Your ex could come back sooner than you think… 😳💔""",,
Soulmate-abo-static-date_of_birth-9,not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,116.21,116.21,38.556735,1.049443,2872,3014,121,1.173838,3.284672,99,1.173838,3.284672,99,4.014599,0.960413,91,1.277033,2026-04-21,2026-04-21,"Using campaign budget",0,120240353549380284,120240353549370284,Soulmate-сbo-static-date_of_birth-9,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,"Using campaign budget",0,120239452835860284,120239452835910284,Soulmate-сbo-static-date_of_birth(1)-4,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,"Using campaign budget",0,120240170192160284,120240170192200284,Soulmate-сbo-static-date_of_birth(1)-8,,
"Soulmate-abo-static-date_of_birth-1 – Copy 2",inactive,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,50,Daily,120238347016050284,120238347016070284,Soulmate-abo-static-date_of_birth-2,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,"Using campaign budget",0,120239989810150284,120239989810140284,"Soulmate-сbo-static-date_of_birth(1)-5 – Copy",,
"Soulmate-abo-static-date_of_birth-1 – Copy 2",inactive,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,70,Daily,120238347016050284,120238347016040284,Soulmate-abo-static-date_of_birth-2,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,"Using campaign budget",0,120239968509520284,120239968509490284,Soulmate-сbo-static-date_of_birth(1)-6,,
"Soulmate-abo-static-date_of_birth-1 – Copy",not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,60,Daily,120238347016050284,120238347016030284,Soulmate-abo-static-date_of_birth-2,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,"Using campaign budget",0,120239530590420284,120239530590440284,"Soulmate-сbo-static-date_of_birth(1)-8 – ww",,
Soulmate-abo-static-date_of_birth-1,inactive,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,50,Daily,120238347016050284,120238347015990284,Soulmate-abo-static-date_of_birth-2,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,"Using campaign budget",0,120239465472520284,120239465472570284,Soulmate-сbo-static-date_of_birth(1)-7,,
"Soulmate-abo-static-date_of_birth-1 – Copy 2",inactive,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,50,Daily,120238347016050284,120238347015970284,Soulmate-abo-static-date_of_birth-2,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,"Using campaign budget",0,120239464684270284,120239464684300284,Soulmate-сbo-static-date_of_birth(1)-6,,
Soulmate-abo-static-date_of_birth-4,inactive,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,50,Daily,120238346020350284,120238346938850284,Soulmate-abo-static-date_of_birth-1,,
Soulmate-abo-static-date_of_birth-1,not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,44.72,89.44,45.331982,1.060753,1860,1973,74,1.355152,3.34516,66,1.355152,3.34516,66,3.750634,1.208649,63,1.419683,2026-04-21,2026-04-21,"Using campaign budget",0,120239462815870284,120239462815850284,Soulmate-сbo-static-date_of_birth(1)-5,,
Soulmate-abo-static-date_of_birth-3,inactive,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,60,Daily,120238346020350284,120238346938830284,Soulmate-abo-static-date_of_birth-1,,
Soulmate-abo-video-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,"Using campaign budget",0,120239305542660284,120239305542620284,Soulmate-сbo-video-date_of_birth-2,,
Soulmate-abo-static-date_of_birth-2,inactive,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,50,Daily,120238346020350284,120238346938820284,Soulmate-abo-static-date_of_birth-1,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,"Using campaign budget",0,120239286855920284,120239286855940284,Soulmate-сbo-static-date_of_birth(1)-3,,
Soulmate-abo-static-date_of_birth-5,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,80,Daily,120238346020350284,120238346933490284,Soulmate-abo-static-date_of_birth-1,,
Soulmate-abo-static-heart-1x1-5,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,40,Daily,120239232921650284,120239233102640284,Soulmate-abo-static-heart-1x1-1,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,150,Daily,120238346020350284,120238346020370284,Soulmate-abo-static-date_of_birth-1,,
Soulmate-abo-static-heart-1x1-4,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,40,Daily,120239232921650284,120239233102630284,Soulmate-abo-static-heart-1x1-1,,
Pastlife-sins-4,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,50,Daily,120238232931510284,120238233933380284,Pastlife-static-1-4-1,,
Soulmate-abo-static-heart-1x1-3,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,40,Daily,120239232921650284,120239233102620284,Soulmate-abo-static-heart-1x1-1,,
Pastlife-sins-3,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,50,Daily,120238232931510284,120238233933360284,Pastlife-static-1-4-1,,
Soulmate-abo-static-heart-1x1-2,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,40,Daily,120239232921650284,120239233102610284,Soulmate-abo-static-heart-1x1-1,,
Pastlife-sins-2,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,50,Daily,120238232931510284,120238233933350284,Pastlife-static-1-4-1,,
Soulmate-abo-static-heart-1x1-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,40,Daily,120239232921650284,120239233102600284,Soulmate-abo-static-heart-1x1-1,,
Pastlife-sins-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,50,Daily,120238232931510284,120238232931520284,Pastlife-static-1-4-1,,
Soulmate-abo-static-heart-1x1-6,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,40,Daily,120239232921650284,120239232921680284,Soulmate-abo-static-heart-1x1-1,,
Soulmate-abo-video-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-21,2026-04-21,"Using campaign budget",0,120239164453290284,120239164453280284,Soulmate-сbo-video-date_of_birth-1,,
Soulmate-abo-static-date_of_birth-1,not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,106.54,106.54,51.945392,1.030136,1991,2051,113,1.076162,4.826914,99,1.076162,4.826914,99,5.509508,0.942832,99,1.076162,2026-04-21,2026-04-21,"Using campaign budget",0,120239103018930284,120239103018960284,Soulmate-сbo-static-date_of_birth-2,,
Soulmate-v2-abo-static-blur-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120241113584680284,120241113584710284,Soulmate-v2-abo-static-blur-1,,
Soulmate-v2-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120240956496910284,120240956497060284,Soulmate-v2-сbo-static-date_of_birth-4,,
Starseed_ES_cbo_static_9x16_ES+LatAm-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120241042515200284,120241042515210284,Starseed_ES_cbo_static_9x16_ES+LatAm-1,,
"Soulmate-v2-abo-static-date_of_birth-1 – 2",not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120240841338740284,120240841344490284,Soulmate-v2-сbo-static-date_of_birth-3,,
Starseed_ES_cbo_static_9x16_US-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120241042103500284,120241042103490284,Starseed_ES_cbo_static_9x16_US-1,,
Soulmate-v2-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120240841338740284,120240841338780284,Soulmate-v2-сbo-static-date_of_birth-3,,
Starseed_ES_cbo_static_9x16_ww-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120241041219770284,120241041219780284,Starseed_ES_cbo_static_9x16_ww,,
Soulmate-v2-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120240639307440284,120240639307400284,Soulmate-v2-сbo-static-date_of_birth-2,,
"Soulmate-v2-abo-static-date_of_birth-1 – 2",not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120240956496950284,120240956497100284,Soulmate-v2-сbo-static-date_of_birth-5,,
Soulmate-v2-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120240588892110284,120240588892160284,Soulmate-v2-сbo-static-date_of_birth-1,,
"Soulmate-v2-abo-static-date_of_birth-1 – 2",not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120240956496910284,120240956497090284,Soulmate-v2-сbo-static-date_of_birth-4,,
Soulmate-abo-static-date_of_birth-11,not_delivering,4,actions:offsite_conversion.fb_pixel_purchase,67.8975,271.59,41.464122,1.063484,6159,6550,283,1.08636,3.816794,250,1.08636,3.816794,250,4.320611,0.959682,287,0.946307,2026-04-20,2026-04-20,"Using campaign budget",0,120240359756640284,120240359756600284,Soulmate-сbo-static-date_of_birth-11,,
Soulmate-v2-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120240956496950284,120240956497080284,Soulmate-v2-сbo-static-date_of_birth-5,,
Soulmate-abo-static-date_of_birth-10,not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,128.09,256.18,54.587684,1.048949,4474,4693,234,1.225742,4.453441,209,1.225742,4.453441,209,4.98615,1.094786,244,1.049918,2026-04-20,2026-04-20,"Using campaign budget",0,120240359668910284,120240359668980284,Soulmate-сbo-static-date_of_birth-10,,
"Post: ""Your ex could come back sooner than you think… 😳💔""",not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,2,Daily,120239990229510284,120239990230080284,"Post: ""Your ex could come back sooner than you think… 😳💔""",,
Soulmate-abo-static-date_of_birth-9,not_delivering,9,actions:offsite_conversion.fb_pixel_purchase,35.47444444,319.27,43.103821,1.031903,7178,7407,319,1.136192,3.793709,281,1.136192,3.793709,281,4.306737,1.000846,282,1.132163,2026-04-20,2026-04-20,"Using campaign budget",0,120240353549380284,120240353549370284,Soulmate-сbo-static-date_of_birth-9,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120239452835860284,120239452835910284,Soulmate-сbo-static-date_of_birth(1)-4,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120240170192160284,120240170192200284,Soulmate-сbo-static-date_of_birth(1)-8,,
"Soulmate-abo-static-date_of_birth-1 – Copy 2",inactive,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,50,Daily,120238347016050284,120238347016070284,Soulmate-abo-static-date_of_birth-2,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120239989810150284,120239989810140284,"Soulmate-сbo-static-date_of_birth(1)-5 – Copy",,
"Soulmate-abo-static-date_of_birth-1 – Copy 2",inactive,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,70,Daily,120238347016050284,120238347016040284,Soulmate-abo-static-date_of_birth-2,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120239968509520284,120239968509490284,Soulmate-сbo-static-date_of_birth(1)-6,,
"Soulmate-abo-static-date_of_birth-1 – Copy",not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,60,Daily,120238347016050284,120238347016030284,Soulmate-abo-static-date_of_birth-2,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120239530590420284,120239530590440284,"Soulmate-сbo-static-date_of_birth(1)-8 – ww",,
Soulmate-abo-static-date_of_birth-1,inactive,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,50,Daily,120238347016050284,120238347015990284,Soulmate-abo-static-date_of_birth-2,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120239465472520284,120239465472570284,Soulmate-сbo-static-date_of_birth(1)-7,,
"Soulmate-abo-static-date_of_birth-1 – Copy 2",inactive,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,50,Daily,120238347016050284,120238347015970284,Soulmate-abo-static-date_of_birth-2,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120239464684270284,120239464684300284,Soulmate-сbo-static-date_of_birth(1)-6,,
Soulmate-abo-static-date_of_birth-4,inactive,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,50,Daily,120238346020350284,120238346938850284,Soulmate-abo-static-date_of_birth-1,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,2.19,70.645161,1,31,31,3,1.095,6.451613,2,1.095,6.451613,2,9.677419,0.73,1,2.19,2026-04-20,2026-04-20,"Using campaign budget",0,120239462815870284,120239462815850284,Soulmate-сbo-static-date_of_birth(1)-5,,
Soulmate-abo-static-date_of_birth-3,inactive,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,60,Daily,120238346020350284,120238346938830284,Soulmate-abo-static-date_of_birth-1,,
Soulmate-abo-video-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120239305542660284,120239305542620284,Soulmate-сbo-video-date_of_birth-2,,
Soulmate-abo-static-date_of_birth-2,inactive,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,50,Daily,120238346020350284,120238346938820284,Soulmate-abo-static-date_of_birth-1,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120239286855920284,120239286855940284,Soulmate-сbo-static-date_of_birth(1)-3,,
Soulmate-abo-static-date_of_birth-5,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,80,Daily,120238346020350284,120238346933490284,Soulmate-abo-static-date_of_birth-1,,
Soulmate-abo-static-heart-1x1-5,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,40,Daily,120239232921650284,120239233102640284,Soulmate-abo-static-heart-1x1-1,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,150,Daily,120238346020350284,120238346020370284,Soulmate-abo-static-date_of_birth-1,,
Soulmate-abo-static-heart-1x1-4,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,40,Daily,120239232921650284,120239233102630284,Soulmate-abo-static-heart-1x1-1,,
Pastlife-sins-4,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,50,Daily,120238232931510284,120238233933380284,Pastlife-static-1-4-1,,
Soulmate-abo-static-heart-1x1-3,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,40,Daily,120239232921650284,120239233102620284,Soulmate-abo-static-heart-1x1-1,,
Pastlife-sins-3,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,50,Daily,120238232931510284,120238233933360284,Pastlife-static-1-4-1,,
Soulmate-abo-static-heart-1x1-2,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,40,Daily,120239232921650284,120239233102610284,Soulmate-abo-static-heart-1x1-1,,
Pastlife-sins-2,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,50,Daily,120238232931510284,120238233933350284,Pastlife-static-1-4-1,,
Soulmate-abo-static-heart-1x1-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,40,Daily,120239232921650284,120239233102600284,Soulmate-abo-static-heart-1x1-1,,
Pastlife-sins-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,50,Daily,120238232931510284,120238232931520284,Pastlife-static-1-4-1,,
Soulmate-abo-static-heart-1x1-6,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,40,Daily,120239232921650284,120239232921680284,Soulmate-abo-static-heart-1x1-1,,
Soulmate-abo-video-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-20,2026-04-20,"Using campaign budget",0,120239164453290284,120239164453280284,Soulmate-сbo-video-date_of_birth-1,,
Soulmate-abo-static-date_of_birth-1,not_delivering,14,actions:offsite_conversion.fb_pixel_purchase,21.35642857,298.99,52.371694,1.069101,5340,5709,365,0.876804,5.973025,341,0.876804,5.973025,341,6.393414,0.819151,366,0.816913,2026-04-20,2026-04-20,"Using campaign budget",0,120239103018930284,120239103018960284,Soulmate-сbo-static-date_of_birth-2,,
Soulmate-v2-abo-static-blur-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-19,2026-04-19,"Using campaign budget",0,120241113584680284,120241113584710284,Soulmate-v2-abo-static-blur-1,,
Soulmate-v2-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-19,2026-04-19,"Using campaign budget",0,120240956496910284,120240956497060284,Soulmate-v2-сbo-static-date_of_birth-4,,
Starseed_ES_cbo_static_9x16_ES+LatAm-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-19,2026-04-19,"Using campaign budget",0,120241042515200284,120241042515210284,Starseed_ES_cbo_static_9x16_ES+LatAm-1,,
"Soulmate-v2-abo-static-date_of_birth-1 – 2",not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-19,2026-04-19,"Using campaign budget",0,120240841338740284,120240841344490284,Soulmate-v2-сbo-static-date_of_birth-3,,
Starseed_ES_cbo_static_9x16_US-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-19,2026-04-19,"Using campaign budget",0,120241042103500284,120241042103490284,Starseed_ES_cbo_static_9x16_US-1,,
Soulmate-v2-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-19,2026-04-19,"Using campaign budget",0,120240841338740284,120240841338780284,Soulmate-v2-сbo-static-date_of_birth-3,,
Starseed_ES_cbo_static_9x16_ww-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-19,2026-04-19,"Using campaign budget",0,120241041219770284,120241041219780284,Starseed_ES_cbo_static_9x16_ww,,
Soulmate-v2-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-19,2026-04-19,"Using campaign budget",0,120240639307440284,120240639307400284,Soulmate-v2-сbo-static-date_of_birth-2,,
"Soulmate-v2-abo-static-date_of_birth-1 – 2",not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-19,2026-04-19,"Using campaign budget",0,120240956496950284,120240956497100284,Soulmate-v2-сbo-static-date_of_birth-5,,
Soulmate-v2-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-19,2026-04-19,"Using campaign budget",0,120240588892110284,120240588892160284,Soulmate-v2-сbo-static-date_of_birth-1,,
"Soulmate-v2-abo-static-date_of_birth-1 – 2",not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-19,2026-04-19,"Using campaign budget",0,120240956496910284,120240956497090284,Soulmate-v2-сbo-static-date_of_birth-4,,
Soulmate-abo-static-date_of_birth-11,not_delivering,7,actions:offsite_conversion.fb_pixel_purchase,33.25142857,232.76,52.803993,1.018249,4329,4408,168,1.43679,3.675136,162,1.43679,3.675136,162,3.811252,1.385476,151,1.541457,2026-04-19,2026-04-19,"Using campaign budget",0,120240359756640284,120240359756600284,Soulmate-сbo-static-date_of_birth-11,,
Soulmate-v2-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-19,2026-04-19,"Using campaign budget",0,120240956496950284,120240956497080284,Soulmate-v2-сbo-static-date_of_birth-5,,
Soulmate-abo-static-date_of_birth-10,not_delivering,10,actions:offsite_conversion.fb_pixel_purchase,26.783,267.83,55.520315,1.02923,4687,4824,201,1.380567,4.021559,194,1.380567,4.021559,194,4.166667,1.332488,211,1.269336,2026-04-19,2026-04-19,"Using campaign budget",0,120240359668910284,120240359668980284,Soulmate-сbo-static-date_of_birth-10,,
"Post: ""Your ex could come back sooner than you think… 😳💔""",not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-19,2026-04-19,2,Daily,120239990229510284,120239990230080284,"Post: ""Your ex could come back sooner than you think… 😳💔""",,
Soulmate-abo-static-date_of_birth-9,not_delivering,8,actions:offsite_conversion.fb_pixel_purchase,36.6025,292.82,29.203151,1.022642,9805,10027,384,0.868902,3.360926,337,0.868902,3.360926,337,3.82966,0.762552,406,0.721232,2026-04-19,2026-04-19,"Using campaign budget",0,120240353549380284,120240353549370284,Soulmate-сbo-static-date_of_birth-9,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-19,2026-04-19,"Using campaign budget",0,120239452835860284,120239452835910284,Soulmate-сbo-static-date_of_birth(1)-4,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-19,2026-04-19,"Using campaign budget",0,120240170192160284,120240170192200284,Soulmate-сbo-static-date_of_birth(1)-8,,
"Soulmate-abo-static-date_of_birth-1 – Copy 2",inactive,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-19,2026-04-19,50,Daily,120238347016050284,120238347016070284,Soulmate-abo-static-date_of_birth-2,,
Soulmate-abo-static-date_of_birth-1,not_delivering,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-19,2026-04-19,"Using campaign budget",0,120239989810150284,120239989810140284,"Soulmate-сbo-static-date_of_birth(1)-5 – Copy",,
"Soulmate-abo-static-date_of_birth-1 – Copy 2",inactive,,,,0,0,0,0,0,0,,,,,,,0,0,,,2026-04-19,2026-04-19,70,Daily,120238347016050284,120238347016040284,Soulmate-abo-static-date_of_birth-2,,
